"ID Cliente","Zona","País","Tipo de producto","Canal de venta","Prioridad","Fecha pedido","ID Pedido","Fecha envío","Unidades","Precio Unitario","Coste unitario","Importe venta total","Importe Coste total"
"C7785","África","Mauritius ","Frutas","Online","Media","11/26/2024","778540408","1/14/2025","6263","9.33","6.92","58433.79","43339.96"
"C3120","Norteamérica","Greenland","Alimento infantil","Online","Alta","11/27/2024","312015855","1/15/2025","1280","255.28","159.42","326758.4","204057.6"
"C3133","África","Democratic Republic of the Congo","Cosméticos","Online","Media","11/28/2024","313368976","1/16/2025","1698","437.2","263.33","742365.6","447134.34"
"C3687","Europa","France","Cárnicos","Offline","Baja","11/29/2024","368751657","1/17/2025","664","421.89","364.69","280134.96","242154.16"
"C8616","África","Mauritania","Cereales","Offline","Alta","11/30/2024","861686313","1/18/2025","983","205.7","117.11","202203.1","115119.13"
"C7385","Australia y Oceanía","Palau","Doméstico","Offline","Alta","12/1/2024","738596522","1/19/2025","5979","668.27","502.54","3995586.33","3004686.66"
"C5410","Centroamérica y Caribe","Jamaica","Cuidado personal","Online","Alta","12/2/2024","541034448","1/20/2025","2971","81.73","56.67","242819.83","168366.57"
"C1382","Europa","Bosnia and Herzegovina","Frutas","Offline","Media","12/3/2024","138231027","1/21/2025","4487","9.33","6.92","41863.71","31050.04"
"C6067","África","Nigeria","Cosméticos","Online","Baja","12/4/2024","606725823","1/22/2025","2509","437.2","263.33","1096934.8","660694.97"
"C9950","Europa","Ukraine","Alimento infantil","Offline","Alta","12/5/2024","995013129","1/23/2025","5351","255.28","159.42","1366003.28","853056.42"
"C2297","Europa","Lithuania","Doméstico","Online","Baja","12/6/2024","229708516","1/24/2025","4709","668.27","502.54","3146883.43","2366460.86"
"C7017","Asia","India","Verduras","Online","Media","12/7/2024","701739966","1/25/2025","9305","154.06","90.93","1433528.3","846103.65"
"C5355","Australia y Oceanía","Palau","Ropa","Online","Baja","12/8/2024","535506522","1/26/2025","7135","109.28","35.84","779712.8","255718.4"
"C9416","África","Cape Verde","Bebida","Offline","Crítica","12/9/2024","941685664","1/27/2025","4569","47.45","31.79","216799.05","145248.51"
"C8751","Asia","Brunei","Doméstico","Offline","Crítica","12/10/2024","875133836","1/28/2025","404","668.27","502.54","269981.08","203026.16"
"C3589","Australia y Oceanía","New Zealand","Verduras","Online","Baja","12/11/2024","358938634","1/29/2025","6773","154.06","90.93","1043448.38","615868.89"
"C8103","Asia","South Korea","Verduras","Online","Media","12/12/2024","810342395","1/30/2025","7177","154.06","90.93","1105688.62","652604.61"
"C3728","Europa","Spain","Cosméticos","Online","Baja","12/13/2024","372889983","1/31/2025","5287","437.2","263.33","2311476.4","1392225.71"
"C1139","Europa","Estonia","Snacks","Offline","Alta","12/14/2024","113968408","2/1/2025","4639","152.58","97.44","707818.62","452024.16"
"C1890","África","Djibouti","Ropa","Online","Alta","12/15/2024","189044940","2/2/2025","1454","109.28","35.84","158893.12","52111.36"
"C3516","África","Oman","Bebida","Online","Media","12/16/2024","351650750","2/3/2025","126","47.45","31.79","5978.7","4005.54"
"C6394","Australia y Oceanía","Australia","Doméstico","Offline","Alta","12/17/2024","639475810","2/4/2025","3958","668.27","502.54","2645012.66","1989053.32"
"C6925","Centroamérica y Caribe","Cuba","Doméstico","Online","Baja","12/18/2024","692566812","2/5/2025","4765","668.27","502.54","3184306.55","2394603.1"
"C4920","Norteamérica","Mexico","Verduras","Online","Media","12/19/2024","492007529","2/6/2025","4816","154.06","90.93","741952.96","437918.88"
"C3537","Centroamérica y Caribe","Cuba","Cuidado personal","Online","Baja","12/20/2024","353764760","2/7/2025","5709","81.73","56.67","466596.57","323529.03"
"C7822","Asia","Nepal","Frutas","Offline","Baja","12/21/2024","782261168","2/8/2025","7318","9.33","6.92","68276.94","50640.56"
"C6482","Asia","Philippines","Verduras","Offline","Baja","12/22/2024","648268735","2/9/2025","5979","154.06","90.93","921124.74","543670.47"
"C7884","Asia","Thailand","Alimento infantil","Offline","Crítica","12/23/2024","788453423","2/10/2025","9744","255.28","159.42","2487448.32","1553388.48"
"C8093","África","Senegal","Material de oficina","Online","Baja","12/24/2024","809394824","2/11/2025","6770","651.21","524.96","4408691.7","3553979.2"
"C9758","Australia y Oceanía","Palau","Cereales","Online","Crítica","12/25/2024","975804221","2/12/2025","1008","205.7","117.11","207345.6","118046.88"
"C4857","Asia","Indonesia","Cárnicos","Online","Alta","12/26/2024","485770642","2/13/2025","9183","421.89","364.69","3874215.87","3348948.27"
"C8987","África","Oman","Cárnicos","Online","Alta","12/27/2024","898784911","2/14/2025","9283","421.89","364.69","3916404.87","3385417.27"
"C2519","Asia","Uzbekistan","Material de oficina","Online","Baja","12/28/2024","251974713","2/15/2025","3772","651.21","524.96","2456364.12","1980149.12"
"C1411","África","Benin","Alimento infantil","Online","Media","12/29/2024","141176307","2/16/2025","6061","255.28","159.42","1547252.08","966244.62"
"C8926","Europa","Portugal","Bebida","Online","Media","12/30/2024","892692220","2/17/2025","6320","47.45","31.79","299884","200912.8"
"C4443","Asia","Taiwan","Snacks","Offline","Crítica","12/31/2024","444336736","2/18/2025","7969","152.58","97.44","1215910.02","776499.36"
"C5576","Asia","Philippines","Material de oficina","Offline","Baja","1/1/2025","557667577","2/19/2025","5083","651.21","524.96","3310100.43","2668371.68"
"C7067","Asia","Maldives","Doméstico","Online","Alta","1/2/2025","706778657","2/20/2025","366","668.27","502.54","244586.82","183929.64"
"C1666","África","Chad","Cosméticos","Online","Media","1/3/2025","166689908","2/21/2025","6103","437.2","263.33","2668231.6","1607102.99"
"C5575","Europa","Albania","Frutas","Offline","Crítica","1/4/2025","557524669","2/22/2025","2794","9.33","6.92","26068.02","19334.48"
"C7729","África","South Sudan","Doméstico","Online","Alta","1/5/2025","772954547","2/23/2025","3282","668.27","502.54","2193262.14","1649336.28"
"C7399","Europa","United Kingdom","Cereales","Online","Baja","1/6/2025","739964663","2/24/2025","842","205.7","117.11","173199.4","98606.62"
"C2928","Australia y Oceanía","Samoa ","Cárnicos","Offline","Alta","1/7/2025","292874753","2/25/2025","7003","421.89","364.69","2954495.67","2553924.07"
"C8246","África","Senegal","Frutas","Online","Crítica","1/8/2025","824643075","2/26/2025","9066","9.33","6.92","84585.78","62736.72"
"C4987","Asia","Brunei","Ropa","Online","Media","1/9/2025","498774850","2/27/2025","7417","109.28","35.84","810529.76","265825.28"
"C1262","Asia","Kazakhstan","Doméstico","Offline","Media","1/10/2025","126296269","2/28/2025","2728","668.27","502.54","1823040.56","1370929.12"
"C1226","Asia","Turkmenistan","Ropa","Offline","Alta","1/11/2025","122673785","3/1/2025","754","109.28","35.84","82397.12","27023.36"
"C5621","Australia y Oceanía","Solomon Islands","Verduras","Online","Alta","1/12/2025","562116611","3/2/2025","1651","154.06","90.93","254353.06","150125.43"
"C3120","Norteamérica","Greenland","Alimento infantil","Online","Alta","1/13/2025","312015855","3/3/2025","1280","255.28","159.42","326758.4","204057.6"
"C5088","África","Burundi","Cereales","Offline","Baja","1/14/2025","508827769","3/4/2025","2299","205.7","117.11","472904.3","269235.89"
"C9383","Centroamérica y Caribe","Saint Vincent and the Grenadines","Frutas","Online","Media","1/15/2025","938382041","3/5/2025","6954","9.33","6.92","64880.82","48121.68"
"C2348","Asia","Vietnam","Cereales","Offline","Crítica","1/16/2025","234824883","3/6/2025","8756","205.7","117.11","1801109.2","1025415.16"
"C5953","Europa","Greece","Material de oficina","Offline","Baja","1/17/2025","595350253","3/7/2025","6225","651.21","524.96","4053782.25","3267876"
"C1225","Europa","Bulgaria","Cosméticos","Offline","Baja","1/18/2025","122546327","3/8/2025","3036","437.2","263.33","1327339.2","799469.88"
"C8829","Centroamérica y Caribe","Cuba","Cárnicos","Online","Baja","1/19/2025","882943999","3/9/2025","1605","421.89","364.69","677133.45","585327.45"
"C5665","África","Sudan","Frutas","Offline","Crítica","1/20/2025","566596543","3/10/2025","7363","9.33","6.92","68696.79","50951.96"
"C7233","África","Burkina Faso","Cuidado personal","Online","Crítica","1/21/2025","723331964","3/11/2025","8857","81.73","56.67","723882.61","501926.19"
"C7726","Asia","Malaysia","Cosméticos","Online","Media","1/22/2025","772660577","3/12/2025","6290","437.2","263.33","2749988","1656345.7"
"C8039","Asia","Japan","Ropa","Online","Crítica","1/23/2025","803983628","3/13/2025","5477","109.28","35.84","598526.56","196295.68"
"C1901","Australia y Oceanía","Solomon Islands","Snacks","Offline","Media","1/24/2025","190168464","3/14/2025","3929","152.58","97.44","599486.82","382841.76"
"C3155","Europa","Serbia","Cuidado personal","Online","Alta","1/25/2025","315544354","3/15/2025","5441","81.73","56.67","444692.93","308341.47"
"C1139","Europa","Estonia","Snacks","Offline","Alta","1/26/2025","113968408","3/16/2025","4639","152.58","97.44","707818.62","452024.16"
"C9127","Europa","Monaco","Snacks","Online","Baja","1/27/2025","912741410","3/17/2025","9321","152.58","97.44","1422198.18","908238.24"
"C9002","Asia","Maldives","Cosméticos","Offline","Baja","1/28/2025","900200259","3/18/2025","8116","437.2","263.33","3548315.2","2137186.28"
"C7783","Centroamérica y Caribe","Saint Kitts and Nevis ","Cárnicos","Online","Crítica","1/29/2025","778371751","3/19/2025","6353","421.89","364.69","2680267.17","2316875.57"
"C1559","Australia y Oceanía","Kiribati","Ropa","Offline","Baja","1/30/2025","155916440","3/20/2025","7994","109.28","35.84","873584.32","286504.96"
"C1753","Asia","Bangladesh","Material de oficina","Offline","Media","1/31/2025","175304305","3/21/2025","5294","651.21","524.96","3447505.74","2779138.24"
"C3721","Norteamérica","Mexico","Frutas","Offline","Media","2/1/2025","372177588","3/22/2025","4474","9.33","6.92","41742.42","30960.08"
"C1893","Europa","Cyprus","Ropa","Offline","Media","2/2/2025","189347493","3/23/2025","986","109.28","35.84","107750.08","35338.24"
"C5795","África","Mozambique","Bebida","Online","Baja","2/3/2025","579580581","3/24/2025","9628","47.45","31.79","456848.6","306074.12"
"C3950","Asia","Malaysia","Snacks","Online","Media","2/4/2025","395033872","3/25/2025","8156","152.58","97.44","1244442.48","794720.64"
"C3106","Europa","Armenia","Cárnicos","Online","Media","2/5/2025","310679471","3/26/2025","5814","421.89","364.69","2452868.46","2120307.66"
"C5305","Centroamérica y Caribe","Guatemala","Alimento infantil","Offline","Media","2/6/2025","530560958","3/27/2025","3633","255.28","159.42","927432.24","579172.86"
"C9149","Asia","Singapore","Snacks","Offline","Crítica","2/7/2025","914959704","3/28/2025","5764","152.58","97.44","879471.12","561644.16"
"C2186","África","Mauritania","Cosméticos","Offline","Baja","2/8/2025","218651807","3/29/2025","2783","437.2","263.33","1216727.6","732847.39"
"C5101","África","Zimbabwe","Alimento infantil","Online","Crítica","2/9/2025","510174882","3/30/2025","940","255.28","159.42","239963.2","149854.8"
"C9964","Norteamérica","Greenland","Material de oficina","Online","Baja","2/10/2025","996425902","3/31/2025","3422","651.21","524.96","2228440.62","1796413.12"
"C1158","Europa","Norway","Bebida","Online","Baja","2/11/2025","115831792","4/1/2025","6056","47.45","31.79","287357.2","192520.24"
"C2593","África","Sudan","Snacks","Offline","Baja","2/12/2025","259376752","4/2/2025","4200","152.58","97.44","640836","409248"
"C1621","Australia y Oceanía","Samoa ","Cárnicos","Online","Crítica","2/13/2025","162165772","4/3/2025","7311","421.89","364.69","3084437.79","2666248.59"
"C1154","Centroamérica y Caribe","El Salvador","Ropa","Offline","Media","2/14/2025","115460574","4/4/2025","6205","109.28","35.84","678082.4","222387.2"
"C6394","Australia y Oceanía","Australia","Doméstico","Offline","Alta","2/15/2025","639475810","4/5/2025","3958","668.27","502.54","2645012.66","1989053.32"
"C6452","África","Djibouti","Cereales","Online","Crítica","2/16/2025","645224750","4/6/2025","5197","205.7","117.11","1069022.9","608620.67"
"C9226","África","Ghana","Cosméticos","Online","Media","2/17/2025","922643697","4/7/2025","9628","437.2","263.33","4209361.6","2535341.24"
"C1468","Europa","Georgia","Bebida","Online","Alta","2/18/2025","146849286","4/8/2025","4822","47.45","31.79","228803.9","153291.38"
"C8249","África","Lebanon","Cosméticos","Offline","Crítica","2/19/2025","824964940","4/9/2025","4313","437.2","263.33","1885643.6","1135742.29"
"C2020","Europa","Sweden","Cereales","Online","Crítica","2/20/2025","202073180","4/10/2025","6799","205.7","117.11","1398554.3","796230.89"
"C9367","África","Saudi Arabia","Cosméticos","Offline","Crítica","2/21/2025","936710488","4/11/2025","2304","437.2","263.33","1007308.8","606712.32"
"C7114","África","Saudi Arabia","Doméstico","Offline","Baja","2/22/2025","711467587","4/12/2025","7924","668.27","502.54","5295371.48","3982126.96"
"C4389","África","South Sudan","Verduras","Offline","Crítica","2/23/2025","438916528","4/13/2025","4009","154.06","90.93","617626.54","364538.37"
"C6773","África","Equatorial Guinea","Cárnicos","Online","Crítica","2/24/2025","677342164","4/14/2025","9453","421.89","364.69","3988126.17","3447414.57"
"C1825","África","Iraq","Snacks","Offline","Crítica","2/25/2025","182575023","4/15/2025","6861","152.58","97.44","1046851.38","668535.84"
"C3885","Europa","Portugal","Cosméticos","Online","Alta","2/26/2025","388512885","4/16/2025","8451","437.2","263.33","3694777.2","2225401.83"
"C7456","África","Mauritania","Frutas","Offline","Baja","2/27/2025","745633351","4/17/2025","8333","9.33","6.92","77746.89","57664.36"
"C6481","Europa","Vatican City","Frutas","Online","Alta","2/28/2025","648194491","4/18/2025","4009","9.33","6.92","37403.97","27742.28"
"C7785","Australia y Oceanía","Australia","Ropa","Online","Media","3/1/2025","778528392","4/19/2025","2707","109.28","35.84","295820.96","97018.88"
"C1243","Europa","Albania","Cereales","Online","Crítica","3/2/2025","124344480","4/20/2025","5150","205.7","117.11","1059355","603116.5"
"C6740","Europa","Austria","Cereales","Offline","Baja","3/3/2025","674003350","4/21/2025","1424","205.7","117.11","292916.8","166764.64"
"C1513","Australia y Oceanía","Australia","Verduras","Online","Alta","3/4/2025","151334369","4/22/2025","2058","154.06","90.93","317055.48","187133.94"
"C5396","África","Iran","Ropa","Offline","Media","3/5/2025","539654290","4/23/2025","4552","109.28","35.84","497442.56","163143.68"
"C3388","Asia","Nepal","Material de oficina","Offline","Media","3/6/2025","338835799","4/24/2025","7898","651.21","524.96","5143256.58","4146134.08"
"C2830","África","Mali","Verduras","Offline","Crítica","3/7/2025","283068597","4/25/2025","5143","154.06","90.93","792330.58","467652.99"
"C4222","Asia","Japan","Bebida","Online","Media","3/8/2025","422283828","4/26/2025","2024","47.45","31.79","96038.8","64342.96"
"C2528","África","Mozambique","Cereales","Online","Baja","3/9/2025","252899110","4/27/2025","7321","205.7","117.11","1505929.7","857362.31"
"C6632","Centroamérica y Caribe","Grenada","Cárnicos","Online","Alta","3/10/2025","663228595","4/28/2025","2934","421.89","364.69","1237825.26","1070000.46"
"C3059","Australia y Oceanía","Tuvalu","Bebida","Offline","Baja","3/11/2025","305997836","4/29/2025","415","47.45","31.79","19691.75","13192.85"
"C5355","Australia y Oceanía","Palau","Ropa","Online","Baja","3/12/2025","535506522","4/30/2025","7135","109.28","35.84","779712.8","255718.4"
"C7361","Europa","Romania","Cereales","Online","Media","3/13/2025","736193692","5/1/2025","4928","205.7","117.11","1013689.6","577118.08"
"C3214","Europa","Ireland","Snacks","Offline","Crítica","3/14/2025","321489417","5/2/2025","4718","152.58","97.44","719872.44","459721.92"
"C6740","Europa","Austria","Cereales","Offline","Baja","3/15/2025","674003350","5/3/2025","1424","205.7","117.11","292916.8","166764.64"
